alert_id,sent_utc,fips,state_fips,msg_type
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48011,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48313,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48339,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48493,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48133,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48143,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48359,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48059,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48057,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48193,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48223,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48221,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48175,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48197,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48255,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48157,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48299,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48067,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48263,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48209,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48169,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48245,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48101,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48021,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48035,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48441,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48049,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48445,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48341,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48149,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48159,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48279,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48363,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48487,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48345,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48423,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48381,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48429,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48499,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48407,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48023,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48199,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48161,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48405,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48321,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48181,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48129,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48477,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48281,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48419,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48471,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48393,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48191,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48403,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48087,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48065,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48447,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48399,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48305,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48031,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48369,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48079,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48107,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48217,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48501,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48367,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48177,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48219,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48069,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48113,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48449,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48277,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48375,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48099,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48295,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48187,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48453,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48077,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48205,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48071,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48195,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48285,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48331,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48503,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48045,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48347,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48189,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48019,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48029,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48337,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48145,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48291,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48395,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48119,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48455,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48289,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48437,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48251,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48293,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48387,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48063,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48241,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48167,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48203,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48009,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48315,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48401,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48213,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48013,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48335,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48123,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48433,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48183,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48259,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48091,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48473,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48179,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48379,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48309,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48425,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48491,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48357,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48117,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48415,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48421,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48439,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48147,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48039,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48287,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48343,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48349,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48111,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48097,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48373,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48125,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48051,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48155,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48085,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48041,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48231,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48027,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48001,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48233,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48237,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48417,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48365,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48121,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48411,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48485,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48089,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48303,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48457,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48153,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48239,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48015,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48163,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48257,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48333,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48325,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48139,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48037,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48397,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48207,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48073,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48055,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48275,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48459,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48151,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48017,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48201,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48253,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48469,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48353,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48483,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48185,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48265,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48225,48,Alert
69d48951-f099-499d-abd7-35fc63016a34,2015-04-25T17:10:08.000Z,48361,48,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36007,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36077,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36021,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36071,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36079,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36039,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36105,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36023,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36025,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36017,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36107,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36027,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36111,36,Alert
28879e50-f107-48a4-91b6-c860fa8a1093,2015-05-01T20:30:34.000Z,36109,36,Alert
c94c39c7-da28-4fd5-b25d-93029906ae1c,2015-05-07T15:52:27.000Z,31000,31,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39017,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39025,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39061,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39165,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39071,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39015,39,Alert
e5fbfbf6-42b3-40e3-9d8a-a4d50ac2722f,2015-05-11T18:03:13.000Z,39027,39,Alert
33906fd7-97a1-4303-a517-d8664bad1fe4,2015-05-12T00:05:34.000Z,13000,13,Alert
e677831e-5b16-4a02-ad67-789aa050c165,2015-05-15T01:53:53.000Z,41000,41,Alert
27310511-9737-4809-b646-154478299e23,2015-05-16T08:41:20.000Z,26163,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26161,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26155,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26045,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26065,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26115,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26091,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26059,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26147,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26163,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26075,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26099,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26125,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26057,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26037,26,Alert
3ae04fc7-97cb-48a3-a984-1743236950fe,2015-05-16T09:02:55.000Z,26093,26,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39153,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39155,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39031,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39151,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39005,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39083,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39139,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39029,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39033,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39099,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39059,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39169,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39157,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39101,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39175,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39019,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39075,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39133,39,Alert
81e66aa3-2a9e-40bb-87c5-c4cb4a3feb2b,2015-05-18T03:38:21.000Z,39117,39,Alert
4606532f-ca68-433d-ada6-ed906eeca89d,2015-05-20T17:59:28.000Z,50000,50,Alert
37ea583a-9d47-4c9a-b53e-d717c6a70b27,2015-05-20T18:00:13.000Z,50000,50,Alert
7c82b6d9-a516-459d-9ec9-399665914c2a,2015-05-20T18:33:12.000Z,16000,16,Alert
598684cd-b305-461d-812c-c396c2e3877f,2015-05-20T19:46:44.000Z,38000,38,Alert
99526106-d56b-4a3b-851a-59742f95c45b,2015-05-28T20:33:48.000Z,19000,19,Alert
3a9cfcfe-90b1-44bc-b95d-528d86a408ab,2015-07-05T14:01:28.000Z,26049,26,Alert
3a9cfcfe-90b1-44bc-b95d-528d86a408ab,2015-07-05T14:01:28.000Z,26087,26,Alert
235111bb-dfd0-4aa1-9e84-2843659c4807,2015-07-06T15:16:04.000Z,34000,34,Alert
7f029db9-773e-4ee9-86c2-2eb54cb43ca0,2015-07-06T16:01:29.000Z,34000,34,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48465,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48171,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48351,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48005,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48481,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48053,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48313,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48339,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48493,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48057,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48193,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48175,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48255,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48157,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48299,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48209,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48245,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48061,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48391,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48021,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48035,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48149,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48249,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48507,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48407,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48199,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48161,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48385,48,Alert
7500d7c3-e929-44c2-ab43-80f2b1330e48,2015-07-09T16:32:49.000Z,48405,48,Alert
